ExperimentKey,TransfectionDate,PlateNum,CloneKey,Odor1K,Odor2K,Odor3K,Odor4K,Odor5K,Odor1C,Odor2C,Odor3C,Odor4C,Odor5C,PlateLocation,LucData,RLData,Notes,384Location,LabNoteBook,TransfectionType,CellType
394619,18-Jan-17,1,830,817,0,,,,0.00,0,,,,I19,9294,2657,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394620,18-Jan-17,1,830,817,0,,,,0.00,0,,,,J19,8790,3567,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394621,18-Jan-17,1,830,817,0,,,,0.00,0,,,,K19,11520,3057,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394622,18-Jan-17,1,830,817,0,,,,0.00,0,,,,L19,10197,2960,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394623,18-Jan-17,1,830,817,0,,,,0.00,0,,,,M19,10072,2942,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394624,18-Jan-17,1,830,817,0,,,,0.00,0,,,,N19,10827,3047,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394625,18-Jan-17,1,830,817,0,,,,0.00,0,,,,O19,10397,2480,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394626,18-Jan-17,1,830,817,0,,,,0.00,0,,,,P19,9040,2535,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394627,18-Jan-17,1,830,817,0,,,,0.00,0,,,,A20,8701,4338,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394628,18-Jan-17,1,830,817,0,,,,0.00,0,,,,B20,8309,4286,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394629,18-Jan-17,1,830,817,0,,,,0.00,0,,,,C20,8324,3725,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394630,18-Jan-17,1,830,817,0,,,,0.00,0,,,,D20,8109,3758,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394631,18-Jan-17,1,830,817,0,,,,0.00,0,,,,E20,8652,3256,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394632,18-Jan-17,1,830,817,0,,,,0.00,0,,,,F20,8399,3450,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394633,18-Jan-17,1,830,817,0,,,,0.00,0,,,,G20,8965,3207,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394634,18-Jan-17,1,830,817,0,,,,0.00,0,,,,H20,10346,3312,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394635,18-Jan-17,1,830,817,0,,,,0.00,0,,,,I20,9272,3276,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394636,18-Jan-17,1,830,817,0,,,,0.00,0,,,,J20,10107,3380,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394637,18-Jan-17,1,830,817,0,,,,0.00,0,,,,K20,10096,2958,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394638,18-Jan-17,1,830,817,0,,,,0.00,0,,,,L20,9362,3145,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394639,18-Jan-17,1,830,817,0,,,,0.00,0,,,,M20,10842,3008,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394640,18-Jan-17,1,830,817,0,,,,0.00,0,,,,N20,10344,3044,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394641,18-Jan-17,1,830,817,0,,,,0.00,0,,,,O20,10428,2794,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394642,18-Jan-17,1,830,817,0,,,,0.00,0,,,,P20,7447,2731,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394643,18-Jan-17,1,830,817,0,,,,0.00,0,,,,A21,8952,4073,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394644,18-Jan-17,1,830,817,0,,,,0.00,0,,,,B21,8775,3688,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394645,18-Jan-17,1,830,817,0,,,,0.00,0,,,,C21,9115,3933,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394646,18-Jan-17,1,830,817,0,,,,0.00,0,,,,D21,8341,3656,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394647,18-Jan-17,1,830,817,0,,,,0.00,0,,,,E21,8636,3324,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394648,18-Jan-17,1,830,817,0,,,,0.00,0,,,,F21,8345,3639,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394649,18-Jan-17,1,830,817,0,,,,0.00,0,,,,G21,8497,3450,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394650,18-Jan-17,1,830,817,0,,,,0.00,0,,,,H21,9684,3691,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394651,18-Jan-17,1,830,817,0,,,,0.00,0,,,,I21,9885,3315,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394652,18-Jan-17,1,830,817,0,,,,0.00,0,,,,J21,11948,3343,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394653,18-Jan-17,1,830,817,0,,,,0.00,0,,,,K21,10271,3345,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394654,18-Jan-17,1,830,817,0,,,,0.00,0,,,,L21,9139,3360,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394655,18-Jan-17,1,830,817,0,,,,0.00,0,,,,M21,10684,3455,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394656,18-Jan-17,1,830,817,0,,,,0.00,0,,,,N21,325,6855,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394657,18-Jan-17,1,830,817,0,,,,0.00,0,,,,O21,9675,2975,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394658,18-Jan-17,1,830,817,0,,,,0.00,0,,,,P21,7942,2490,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394659,18-Jan-17,1,830,817,0,,,,0.00,0,,,,A22,7377,4818,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394660,18-Jan-17,1,830,817,0,,,,0.00,0,,,,B22,8489,3843,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394661,18-Jan-17,1,830,817,0,,,,0.00,0,,,,C22,8707,3787,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394662,18-Jan-17,1,830,817,0,,,,0.00,0,,,,D22,8916,4323,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394663,18-Jan-17,1,830,817,0,,,,0.00,0,,,,E22,7623,3723,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394664,18-Jan-17,1,830,817,0,,,,0.00,0,,,,F22,8642,3692,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394665,18-Jan-17,1,830,817,0,,,,0.00,0,,,,G22,8319,3749,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394666,18-Jan-17,1,830,817,0,,,,0.00,0,,,,H22,10481,3817,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394667,18-Jan-17,1,830,817,0,,,,0.00,0,,,,I22,9884,3433,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394668,18-Jan-17,1,830,817,0,,,,0.00,0,,,,J22,8653,3512,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394669,18-Jan-17,1,830,817,0,,,,0.00,0,,,,K22,9625,3344,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394670,18-Jan-17,1,830,817,0,,,,0.00,0,,,,L22,9287,3121,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394671,18-Jan-17,1,830,817,0,,,,0.00,0,,,,M22,10060,3369,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394672,18-Jan-17,1,830,817,0,,,,0.00,0,,,,N22,308,7581,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394673,18-Jan-17,1,830,817,0,,,,0.00,0,,,,O22,9368,3160,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394674,18-Jan-17,1,830,817,0,,,,0.00,0,,,,P22,7994,2776,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394675,18-Jan-17,1,830,817,0,,,,0.00,0,,,,A23,6682,4490,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394676,18-Jan-17,1,830,817,0,,,,0.00,0,,,,B23,7472,3934,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394677,18-Jan-17,1,830,817,0,,,,0.00,0,,,,C23,7926,3848,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394678,18-Jan-17,1,830,817,0,,,,0.00,0,,,,D23,7906,3545,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394679,18-Jan-17,1,830,817,0,,,,0.00,0,,,,E23,7846,3209,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394680,18-Jan-17,1,830,817,0,,,,0.00,0,,,,F23,7151,3532,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394681,18-Jan-17,1,830,817,0,,,,0.00,0,,,,G23,6683,3753,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394682,18-Jan-17,1,830,817,0,,,,0.00,0,,,,H23,9588,3831,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394683,18-Jan-17,1,830,817,0,,,,0.00,0,,,,I23,11218,3420,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394684,18-Jan-17,1,830,817,0,,,,0.00,0,,,,J23,9165,3490,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394685,18-Jan-17,1,830,817,0,,,,0.00,0,,,,K23,9003,3354,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394686,18-Jan-17,1,830,817,0,,,,0.00,0,,,,L23,9489,3086,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394687,18-Jan-17,1,830,817,0,,,,0.00,0,,,,M23,9998,2986,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394688,18-Jan-17,1,830,817,0,,,,0.00,0,,,,N23,250,7110,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394689,18-Jan-17,1,830,817,0,,,,0.00,0,,,,O23,8263,3138,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394690,18-Jan-17,1,830,817,0,,,,0.00,0,,,,P23,9333,2454,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394691,18-Jan-17,1,830,817,0,,,,0.00,0,,,,A24,6200,4528,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394692,18-Jan-17,1,830,817,0,,,,0.00,0,,,,B24,6876,4335,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394693,18-Jan-17,1,830,817,0,,,,0.00,0,,,,C24,6898,3877,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394694,18-Jan-17,1,830,817,0,,,,0.00,0,,,,D24,7781,3781,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394695,18-Jan-17,1,830,817,0,,,,0.00,0,,,,E24,7460,3912,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394696,18-Jan-17,1,830,817,0,,,,0.00,0,,,,F24,7127,3981,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394697,18-Jan-17,1,830,817,0,,,,0.00,0,,,,G24,6632,3564,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394698,18-Jan-17,1,830,817,0,,,,0.00,0,,,,H24,7498,3575,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394699,18-Jan-17,1,830,817,0,,,,0.00,0,,,,I24,8274,3599,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394700,18-Jan-17,1,830,817,0,,,,0.00,0,,,,J24,8503,3369,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394701,18-Jan-17,1,830,817,0,,,,0.00,0,,,,K24,9666,3477,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394702,18-Jan-17,1,830,817,0,,,,0.00,0,,,,L24,8777,3451,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394703,18-Jan-17,1,830,817,0,,,,0.00,0,,,,M24,10158,3457,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394704,18-Jan-17,1,830,817,0,,,,0.00,0,,,,N24,182,7045,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394705,18-Jan-17,1,830,817,0,,,,0.00,0,,,,O24,7707,3155,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
394706,18-Jan-17,1,830,817,0,,,,0.00,0,,,,P24,7418,2643,Testing 384 well plate for plate effects; all tx with hTAAR5 and stimmed with TMA,,Kamarck,antag alone,E Cells
